name,comm_cost,complexity,type
explored-3343,0.5546875000000001,11,explored
explored-3344,0.6111111111111112,11,explored
explored-3345,0.6542361111111112,7,explored
explored-3346,0.47181712962962974,19,explored
explored-3347,0.2968750000000002,17,explored
explored-3348,0.46614583333333326,9,explored
explored-3349,0.43281249999999993,11,explored
explored-3350,0.34375000000000033,15,explored
explored-3351,0.7208333333333334,12,explored
explored-3352,0.36545138888888906,21,explored
explored-3353,0.35201388888888907,17,explored
explored-3354,0.3456597222222224,16,explored
explored-3355,0.42552083333333357,13,explored
explored-3356,0.4152777777777781,10,explored
explored-3357,0.5757812500000001,6,explored
explored-3358,0.5748842592592593,12,explored
explored-3359,0.6402336309523811,34,explored
explored-3360,0.581924189814815,35,explored
explored-3361,0.6647656250000001,17,explored
explored-3362,0.4432291666666669,9,explored
explored-3363,0.5114583333333337,7,explored
explored-3364,0.34228009259259295,19,explored
explored-3365,0.6144097222222223,7,explored
explored-3366,0.6427083333333335,5,explored
explored-3367,0.6581597222222224,12,explored
explored-3368,0.5038194444444444,18,explored
explored-3369,0.6727430555555557,9,explored
explored-3370,0.5819444444444445,13,explored
explored-3371,0.3583333333333336,15,explored
explored-3372,0.5053819444444447,9,explored
explored-3373,0.5579861111111113,12,explored
explored-3374,0.43934027777777795,19,explored
explored-3375,0.15920138888888924,19,explored
explored-3376,0.4765046296296298,25,explored
explored-3377,0.2557291666666668,22,explored
explored-3378,0.5981770833333334,13,explored
explored-3379,0.6595486111111113,10,explored
explored-3380,0.6234953703703705,14,explored
explored-3381,0.453125,9,explored
explored-3382,0.1625000000000003,8,explored
explored-3383,0.4726562500000002,12,explored
explored-3384,0.5088888888888891,17,explored
explored-3385,0.569965277777778,15,explored
explored-3386,0.3755208333333335,8,explored
explored-3387,0.5221354166666667,13,explored
explored-3388,0.5324305555555557,12,explored
explored-3389,0.3880208333333335,17,explored
explored-3390,0.6219618055555557,13,explored
explored-3391,0.18020833333333364,12,explored
explored-3392,0.5854166666666668,14,explored
explored-3393,0.5181250000000002,14,explored
explored-3394,0.7479600694444446,14,explored
explored-3395,0.28868634259259296,14,explored
explored-3396,0.5282986111111112,18,explored
explored-3397,0.6617187500000001,9,explored
explored-3398,0.7780555555555555,7,explored
explored-3399,0.5421006944444446,20,explored
explored-3400,0.5138888888888888,12,explored
explored-3401,0.5145572916666667,17,explored
explored-3402,0.5892071759259261,20,explored
explored-3403,0.29843750000000036,11,explored
explored-3404,0.6254166666666668,5,explored
explored-3405,0.1390625000000003,16,explored
explored-3406,0.3680555555555558,19,explored
explored-3407,0.7954861111111111,11,explored
explored-3408,0.560445601851852,16,explored
explored-3409,0.6118750000000002,7,explored
explored-3410,0.2768750000000003,21,explored
explored-3411,0.5349305555555557,12,explored
explored-3412,0.5930555555555557,8,explored
explored-3413,0.5729166666666669,8,explored
explored-3414,0.573263888888889,12,explored
explored-3415,0.6739583333333334,10,explored
explored-3416,0.39166666666666705,18,explored
explored-3417,0.6375000000000002,4,explored
explored-3418,0.24820601851851865,25,explored
explored-3419,0.4340277777777779,14,explored
explored-3420,0.285590277777778,18,explored
explored-3421,0.4114583333333335,22,explored
explored-3422,0.5136284722222224,12,explored
explored-3423,0.2614583333333337,9,explored
explored-3424,0.5946903935185187,22,explored
explored-3425,0.6987789351851852,26,explored
explored-3426,0.5069444444444446,10,explored
explored-3427,0.49787037037037063,16,explored
explored-3428,0.46250000000000013,12,explored
explored-3429,0.46070601851851867,16,explored
explored-3430,0.29704861111111125,11,explored
explored-3431,0.6964583333333334,6,explored
explored-3432,0.5171875000000001,19,explored
explored-3433,0.440277777777778,12,explored
explored-3434,0.22812500000000036,20,explored
explored-3435,0.5491319444444446,9,explored
explored-3436,0.21093750000000022,11,explored
explored-3437,0.5418981481481484,11,explored
explored-3438,0.5681712962962964,13,explored
explored-3439,0.6479166666666668,11,explored
explored-3440,0.45783564814814826,23,explored
explored-3441,0.6839298115079366,35,explored
explored-3442,0.33888888888888924,13,explored
explored-3443,0.49375000000000024,10,explored
explored-3444,0.5187500000000003,14,explored
explored-3445,0.5600694444444446,11,explored
explored-3446,0.620746527777778,12,explored
explored-3447,0.5838541666666666,13,explored
explored-3448,0.3555555555555556,11,explored
explored-3449,0.584375,7,explored
explored-3450,0.40052083333333355,18,explored
explored-3451,0.3923611111111114,12,explored
explored-3452,0.36163194444444446,8,explored
explored-3453,0.42343750000000013,12,explored
explored-3454,0.4334490740740743,22,explored
explored-3455,0.7082754629629631,25,explored
explored-3456,0.2196180555555558,20,explored
explored-3457,0.6317708333333335,10,explored
explored-3458,0.333854166666667,15,explored
explored-3459,0.4488541666666668,10,explored
explored-3460,0.3880208333333336,21,explored
explored-3461,0.8027777777777778,11,explored
explored-3462,0.08489583333333361,16,explored
explored-3463,0.7377604166666667,4,explored
explored-3464,0.7472222222222222,8,explored
explored-3465,0.6921527777777778,13,explored
explored-3466,0.42578125000000033,19,explored
explored-3467,0.5789583333333335,12,explored
explored-3468,0.47482638888888906,19,explored
explored-3469,0.3329861111111113,19,explored
explored-3470,0.5083333333333334,4,explored
explored-3471,0.6132812500000001,10,explored
explored-3472,0.651550925925926,38,explored
explored-3473,0.7137152777777779,5,explored
explored-3474,0.3255208333333337,8,explored
explored-3475,0.4736111111111111,8,explored
explored-3476,0.49692129629629644,18,explored
explored-3477,0.43125000000000036,8,explored
explored-3478,0.45763888888888915,12,explored
explored-3479,0.44635416666666683,17,explored
explored-3480,0.20879629629629637,20,explored
explored-3481,0.53671875,9,explored
explored-3482,0.7756944444444446,2,explored
explored-3483,0.5442708333333335,11,explored
explored-3484,0.5052083333333335,7,explored
explored-3485,0.7150000000000001,5,explored
explored-3486,0.43072916666666683,23,explored
explored-3487,0.37847222222222254,14,explored
explored-3488,0.6432291666666667,14,explored
explored-3489,0.6602777777777779,9,explored
explored-3490,0.4198495370370372,17,explored
explored-3491,0.6098958333333333,14,explored
explored-3492,0.5639756944444445,15,explored
explored-3493,0.28767361111111134,20,explored
explored-3494,0.6311921296296298,9,explored
explored-3495,0.5980902777777779,11,explored
explored-3496,0.3302777777777779,18,explored
explored-3497,0.5247395833333335,17,explored
explored-3498,0.6873263888888891,3,explored
explored-3499,0.5116319444444446,9,explored
explored-3500,0.27754629629629646,16,explored
explored-3501,0.410416666666667,11,explored
explored-3502,0.6570312500000001,13,explored
explored-3503,0.6403819444444445,11,explored
explored-3504,0.5730902777777778,11,explored
explored-3505,0.7992187500000001,6,explored
explored-3506,0.7911458333333334,10,explored
explored-3507,0.49340277777777786,16,explored
explored-3508,0.6663194444444447,9,explored
explored-3509,0.3704861111111113,22,explored
explored-3510,0.6643229166666668,10,explored
explored-3511,0.5940104166666668,4,explored
explored-3512,0.4041666666666669,11,explored
explored-3513,0.726388888888889,10,explored
explored-3514,0.46996527777777797,11,explored
explored-3515,0.6343750000000001,5,explored
explored-3516,0.4055555555555559,11,explored
explored-3517,0.39062500000000033,14,explored
explored-3518,0.5416666666666667,10,explored
explored-3519,0.6236979166666667,15,explored
explored-3520,0.5406250000000001,10,explored
explored-3521,0.5784577546296298,20,explored
explored-3522,0.57734375,15,explored
explored-3523,0.7744791666666667,9,explored
explored-3524,0.48055555555555574,9,explored
explored-3525,0.6916666666666668,11,explored
explored-3526,0.6359953703703705,11,explored
explored-3527,0.2942708333333336,12,explored
explored-3528,0.7326388888888891,6,explored
explored-3529,0.3956250000000001,11,explored
explored-3530,0.5800925925925928,18,explored
explored-3531,0.5337847222222224,15,explored
explored-3532,0.6526041666666667,5,explored
explored-3533,0.647309027777778,10,explored
explored-3534,0.5526041666666668,7,explored
explored-3535,0.6769878472222224,8,explored
explored-3536,0.5388020833333336,15,explored
explored-3537,0.5354166666666669,13,explored
explored-3538,0.43635416666666693,10,explored
explored-3539,0.66125,9,explored
explored-3540,0.36545138888888906,23,explored
explored-3541,0.5502256944444446,16,explored
explored-3542,0.5253038194444446,19,explored
explored-3543,0.6149305555555556,14,explored
explored-3544,0.5446759259259261,15,explored
explored-3545,0.6820543981481482,43,explored
explored-3546,0.5567708333333335,10,explored
explored-3547,0.4486111111111114,13,explored
explored-3548,0.315277777777778,12,explored
explored-3549,0.5397916666666668,16,explored
explored-3550,0.5942708333333334,4,explored
explored-3551,0.6049189814814816,9,explored
explored-3552,0.628732638888889,15,explored
explored-3553,0.684519675925926,13,explored
explored-3554,0.5427777777777779,9,explored
explored-3555,0.7163072916666667,21,explored
explored-3556,0.4687500000000002,18,explored
explored-3557,0.31166087962962985,27,explored
explored-3558,0.33315972222222245,20,explored
explored-3559,0.3666666666666668,19,explored
explored-3560,0.6672309027777779,15,explored
explored-3561,0.5582175925925927,16,explored
explored-3562,0.3811111111111113,20,explored
explored-3563,0.6592881944444445,8,explored
explored-3564,0.47074652777777803,21,explored
explored-3565,0.34496527777777797,13,explored
explored-3566,0.34583333333333366,8,explored
explored-3567,0.4661458333333335,12,explored
explored-3568,0.7828125000000001,8,explored
explored-3569,0.42092013888888913,24,explored
explored-3570,0.6178935185185186,9,explored
explored-3571,0.520277777777778,16,explored
explored-3572,0.7703125000000001,10,explored
explored-3573,0.6796875,7,explored
explored-3574,0.35312500000000013,13,explored
explored-3575,0.7458333333333335,9,explored
explored-3576,0.26328125000000036,10,explored
explored-3577,0.6918402777777779,9,explored
explored-3578,0.4493055555555556,14,explored
explored-3579,0.6754629629629632,16,explored
explored-3580,0.4143229166666669,21,explored
explored-3581,0.23697916666666696,10,explored
explored-3582,0.5479166666666668,7,explored
explored-3583,0.5640625000000001,6,explored
explored-3584,0.5398524305555558,23,explored
explored-3585,0.475842013888889,20,explored
explored-3586,0.5939814814814817,12,explored
explored-3587,0.6559317129629632,8,explored
explored-3588,0.6942997685185186,9,explored
explored-3589,0.7204959490740741,23,explored
explored-3590,0.43125000000000024,22,explored
explored-3591,0.42060185185185206,15,explored
explored-3592,0.33645833333333375,18,explored
explored-3593,0.8411458333333333,6,explored
explored-3594,0.4120138888888891,14,explored
explored-3595,0.7148379629629631,7,explored
explored-3596,0.28920717592592626,21,explored
explored-3597,0.33125000000000016,11,explored
explored-3598,0.5617187500000002,14,explored
explored-3599,0.5659722222222223,15,explored
explored-3600,0.5250000000000001,17,explored
explored-3601,0.4993750000000001,10,explored
explored-3602,0.4433449074074076,17,explored
explored-3603,0.4486111111111114,11,explored
explored-3604,0.43333333333333357,10,explored
explored-3605,0.5939091435185186,19,explored
explored-3606,0.6704166666666668,12,explored
explored-3607,0.5072916666666668,13,explored
explored-3608,0.47094907407407427,11,explored
explored-3609,0.26284722222222245,17,explored
explored-3610,0.356828703703704,16,explored
explored-3611,0.33802083333333344,14,explored
explored-3612,0.6609375000000001,11,explored
explored-3613,0.48697916666666696,11,explored
explored-3614,0.3937500000000004,12,explored
explored-3615,0.6066840277777779,10,explored
explored-3616,0.5904513888888889,12,explored
explored-3617,0.43168402777777803,15,explored
explored-3618,0.6018229166666669,14,explored
explored-3619,0.6592836474867725,36,explored
explored-3620,0.6302083333333335,12,explored
explored-3621,0.22361111111111132,18,explored
explored-3622,0.43628472222222237,11,explored
explored-3623,0.29943576388888915,20,explored
explored-3624,0.26666666666666705,9,explored
explored-3625,0.8113541666666666,8,explored
explored-3626,0.5525173611111114,15,explored
explored-3627,0.4900000000000002,12,explored
explored-3628,0.45703125000000033,11,explored
explored-3629,0.6539930555555556,10,explored
explored-3630,0.4101562500000001,10,explored
explored-3631,0.7015856481481482,33,explored
explored-3632,0.28958333333333375,13,explored
explored-3633,0.41652777777777805,17,explored
explored-3634,0.7098437500000001,19,explored
explored-3635,0.5626157407407408,11,explored
explored-3636,0.7379658564814815,15,explored
explored-3637,0.36536458333333366,16,explored
explored-3638,0.4750057870370372,21,explored
explored-3639,0.5512152777777779,14,explored
explored-3640,0.37531250000000016,19,explored
explored-3641,0.6206597222222223,12,explored
explored-3642,0.5460937500000002,9,explored
explored-3643,0.648611111111111,16,explored
explored-3644,0.6928700396825398,37,explored
explored-3645,0.41519097222222245,15,explored
explored-3646,0.6888888888888889,8,explored
explored-3647,0.5421296296296299,16,explored
explored-3648,0.6287847222222223,10,explored
explored-3649,0.7475694444444445,7,explored
explored-3650,0.541550925925926,12,explored
explored-3651,0.39079861111111147,11,explored
explored-3652,0.4110821759259262,18,explored
explored-3653,0.37766203703703716,18,explored
explored-3654,0.5452112268518521,19,explored
explored-3655,0.2820312500000002,16,explored
explored-3656,0.7158564814814816,18,explored
explored-3657,0.29218750000000027,14,explored
explored-3658,0.6984375,3,explored
explored-3659,0.5755208333333333,10,explored
explored-3660,0.43125000000000013,17,explored
explored-3661,0.5889756944444446,12,explored
explored-3662,0.5409722222222224,15,explored
explored-3663,0.6280121527777779,14,explored
explored-3664,0.5421875,13,explored
explored-3665,0.7317839781746033,35,explored
explored-3666,0.370138888888889,13,explored
explored-3667,0.3187500000000002,12,explored
explored-3668,0.5353935185185187,16,explored
explored-3669,0.6171875000000001,10,explored
explored-3670,0.1765625000000004,11,explored
explored-3671,0.255729166666667,13,explored
explored-3672,0.2991319444444447,20,explored
explored-3673,0.3739583333333335,19,explored
explored-3674,0.49045138888888906,16,explored
explored-3675,0.5250000000000004,11,explored
explored-3676,0.626388888888889,13,explored
explored-3677,0.4125000000000003,8,explored
explored-3678,0.7634375,2,explored
explored-3679,0.425651041666667,16,explored
explored-3680,0.8059027777777779,10,explored
explored-3681,0.5605902777777779,10,explored
explored-3682,0.5766493055555557,10,explored
explored-3683,0.6908854166666667,11,explored
explored-3684,0.5680555555555558,8,explored
explored-3685,0.5076388888888891,16,explored
explored-3686,0.7992187500000001,4,explored
explored-3687,0.4376099537037039,18,explored
explored-3688,0.6604166666666667,8,explored
explored-3689,0.5872106481481483,9,explored
explored-3690,0.48796296296296315,18,explored
explored-3691,0.7178443287037038,34,explored
explored-3692,0.8076388888888889,5,explored
explored-3693,0.4673611111111112,18,explored
explored-3694,0.5710937500000002,9,explored
explored-3695,0.40833333333333366,14,explored
explored-3696,0.6706597222222224,5,explored
explored-3697,0.4026041666666669,7,explored
explored-3698,0.7446875000000002,2,explored
explored-3699,0.4960358796296298,24,explored
explored-3700,0.20833333333333348,17,explored
explored-3701,0.6140625000000002,10,explored
explored-3702,0.7067708333333335,7,explored
explored-3703,0.5191319444444447,15,explored
explored-3704,0.47250000000000014,12,explored
explored-3705,0.5940833333333335,27,explored
explored-3706,0.600607638888889,13,explored
explored-3707,0.48359375000000016,15,explored
explored-3708,0.6177083333333334,8,explored
explored-3709,0.3270833333333333,9,explored
explored-3710,0.42777777777777803,19,explored
explored-3711,0.2695023148148151,17,explored
explored-3712,0.6668402777777779,7,explored
explored-3713,0.5327546296296297,15,explored
explored-3714,0.6500000000000001,10,explored
explored-3715,0.45674189814814836,14,explored
explored-3716,0.37847222222222243,14,explored
explored-3717,0.41038773148148155,21,explored
explored-3718,0.4383680555555557,25,explored
explored-3719,0.6476417824074076,14,explored
explored-3720,0.5687500000000001,12,explored
explored-3721,0.7005150462962964,10,explored
explored-3722,0.6866319444444445,8,explored
explored-3723,0.7288194444444445,9,explored
explored-3724,0.3411458333333336,12,explored
explored-3725,0.4497685185185186,20,explored
explored-3726,0.4817708333333335,11,explored
explored-3727,0.6760127314814816,13,explored
explored-3728,0.11927083333333344,13,explored
explored-3729,0.7117612847222223,37,explored
explored-3730,0.6384375000000001,4,explored
explored-3731,0.6751157407407409,15,explored
explored-3732,0.33750000000000013,13,explored
explored-3733,0.6434375000000001,6,explored
explored-3734,0.36041666666666705,10,explored
explored-3735,0.284027777777778,14,explored
explored-3736,0.7145833333333333,5,explored
explored-3737,0.5798958333333335,11,explored
explored-3738,0.5280208333333335,16,explored
explored-3739,0.4866608796296298,19,explored
explored-3740,0.5567708333333334,17,explored
explored-3741,0.46053240740740764,21,explored
explored-3742,0.41024305555555574,19,explored
explored-3743,0.657638888888889,12,explored
explored-3744,0.32343750000000027,7,explored
explored-3745,0.31614583333333357,16,explored
explored-3746,0.6861111111111112,14,explored
explored-3747,0.5942708333333334,16,explored
explored-3748,0.6823784722222224,11,explored
explored-3749,0.678125,4,explored
explored-3750,0.31249131944444464,19,explored
explored-3751,0.6395833333333335,9,explored
explored-3752,0.6726041666666668,7,explored
explored-3753,0.5533854166666669,17,explored
explored-3754,0.7595486111111112,4,explored
explored-3755,0.5532291666666667,12,explored
explored-3756,0.5895833333333336,15,explored
explored-3757,0.5287326388888891,16,explored
explored-3758,0.7072916666666669,15,explored
explored-3759,0.42732928240740753,20,explored
explored-3760,0.4958680555555557,13,explored
explored-3761,0.7703125000000001,7,explored
explored-3762,0.5020833333333334,9,explored
explored-3763,0.5148090277777779,21,explored
explored-3764,0.47222222222222243,14,explored
explored-3765,0.7720052083333333,17,explored
explored-3766,0.5569444444444447,10,explored
explored-3767,0.34236111111111134,16,explored
explored-3768,0.16302083333333361,16,explored
explored-3769,0.5484375000000001,19,explored
explored-3770,0.6177372685185186,16,explored
explored-3771,0.5429398148148149,14,explored
explored-3772,0.5517708333333333,16,explored
explored-3773,0.3609027777777779,21,explored
explored-3774,0.503125,10,explored
explored-3775,0.35173611111111147,16,explored
explored-3776,0.5928125000000001,13,explored
explored-3777,0.42586805555555574,16,explored
explored-3778,0.5703993055555557,9,explored
explored-3779,0.43671875000000016,10,explored
explored-3780,0.7541666666666667,4,explored
explored-3781,0.3026041666666669,10,explored
explored-3782,0.3875000000000002,19,explored
explored-3783,0.6638020833333335,9,explored
explored-3784,0.3780208333333335,12,explored
explored-3785,0.49861111111111134,11,explored
explored-3786,0.48350694444444464,12,explored
explored-3787,0.27662037037037046,20,explored
explored-3788,0.5503472222222224,14,explored
explored-3789,0.6875,7,explored
explored-3790,0.25260416666666685,11,explored
explored-3791,0.86875,6,explored
explored-3792,0.5600694444444445,16,explored
explored-3793,0.8041666666666667,10,explored
explored-3794,0.7501128472222223,15,explored
explored-3795,0.19027777777777788,14,explored
explored-3796,0.25991030092592626,18,explored
explored-3797,0.6902633101851852,9,explored
explored-3798,0.4212962962962965,15,explored
explored-3799,0.6256944444444447,17,explored
explored-3800,0.6386284722222224,14,explored
explored-3801,0.7447916666666667,4,explored
explored-3802,0.27552083333333366,24,explored
explored-3803,0.587152777777778,6,explored
explored-3804,0.5020833333333334,20,explored
explored-3805,0.36788194444444455,13,explored
explored-3806,0.26805555555555594,12,explored
explored-3807,0.5378472222222224,10,explored
explored-3808,0.7102430555555557,13,explored
explored-3809,0.49774305555555576,12,explored
explored-3810,0.4389467592592594,23,explored
explored-3811,0.6962471064814816,13,explored
explored-3812,0.5550000000000002,9,explored
explored-3813,0.8013888888888889,8,explored
explored-3814,0.626388888888889,7,explored
explored-3815,0.6473958333333335,12,explored
explored-3816,0.6664641203703705,15,explored
explored-3817,0.7018229166666667,25,explored
explored-3818,0.5607783564814817,21,explored
explored-3819,0.5755208333333335,10,explored
explored-3820,0.18611111111111123,15,explored
explored-3821,0.6161458333333334,9,explored
explored-3822,0.2958333333333336,15,explored
explored-3823,0.6986979166666668,11,explored
explored-3824,0.436371527777778,24,explored
explored-3825,0.5494791666666667,16,explored
explored-3826,0.3715277777777781,16,explored
explored-3827,0.29791666666666683,17,explored
explored-3828,0.7590277777777779,8,explored
explored-3829,0.6395833333333333,4,explored
explored-3830,0.3651041666666669,19,explored
explored-3831,0.17916666666666692,8,explored
explored-3832,0.5645833333333334,10,explored
explored-3833,0.463888888888889,11,explored
explored-3834,0.2714120370370374,19,explored
explored-3835,0.6505208333333334,8,explored
explored-3836,0.6833333333333333,8,explored
explored-3837,0.6701388888888888,6,explored
explored-3838,0.6795138888888889,13,explored
explored-3839,0.8168402777777779,6,explored
explored-3840,0.6613425925925926,21,explored
explored-3841,0.5826388888888889,9,explored
explored-3842,0.201041666666667,18,explored
explored-3843,0.26519097222222254,15,explored
explored-3844,0.41519097222222245,18,explored
explored-3845,0.7305555555555556,8,explored
explored-3846,0.31953125000000027,14,explored
explored-3847,0.28628472222222245,17,explored
explored-3848,0.43072916666666683,22,explored
explored-3849,0.30486111111111136,17,explored
explored-3850,0.5844618055555557,15,explored
explored-3851,0.5416666666666667,13,explored
explored-3852,0.3645833333333337,21,explored
explored-3853,0.5204861111111113,17,explored
explored-3854,0.6038194444444446,14,explored
explored-3855,0.6583333333333334,9,explored
explored-3856,0.39565972222222245,17,explored
explored-3857,0.6928240740740741,51,explored
explored-3858,0.3866319444444446,16,explored
explored-3859,0.6666666666666669,5,explored
explored-3860,0.6868055555555557,6,explored
explored-3861,0.4097916666666669,14,explored
explored-3862,0.7482986111111112,7,explored
explored-3863,0.21927083333333364,15,explored
explored-3864,0.597482638888889,17,explored
explored-3865,0.5921875000000002,16,explored
explored-3866,0.49470486111111134,14,explored
explored-3867,0.5018229166666669,15,explored
explored-3868,0.3548321759259261,18,explored
explored-3869,0.11562500000000031,13,explored
explored-3870,0.4256944444444446,9,explored
explored-3871,0.6059375000000001,14,explored
explored-3872,0.7572222222222222,9,explored
explored-3873,0.3339699074074076,15,explored
explored-3874,0.573263888888889,16,explored
explored-3875,0.6249131944444446,16,explored
explored-3876,0.2617187500000001,18,explored
explored-3877,0.45434027777777797,19,explored
explored-3878,0.7160879629629631,9,explored
explored-3879,0.5358333333333334,6,explored
explored-3880,0.42894965277777797,18,explored
explored-3881,0.2250000000000001,15,explored
explored-3882,0.6119791666666666,17,explored
explored-3883,0.45763888888888915,17,explored
explored-3884,0.5492187500000002,12,explored
explored-3885,0.6312500000000002,5,explored
explored-3886,0.3890625000000002,16,explored
explored-3887,0.3828125000000002,16,explored
explored-3888,0.19062500000000027,12,explored
explored-3889,0.3737847222222226,10,explored
explored-3890,0.6295428240740741,12,explored
explored-3891,0.7669444444444444,7,explored
explored-3892,0.5788194444444446,11,explored
explored-3893,0.581076388888889,13,explored
explored-3894,0.7331886574074076,12,explored
explored-3895,0.3953125000000002,21,explored
explored-3896,0.6979166666666667,11,explored
explored-3897,0.7172743055555556,6,explored
explored-3898,0.5278645833333335,12,explored
explored-3899,0.6382812500000001,8,explored
explored-3900,0.4109375000000002,13,explored
explored-3901,0.21484375000000022,13,explored
explored-3902,0.20815972222222245,13,explored
explored-3903,0.49965277777777795,14,explored
explored-3904,0.5545138888888891,10,explored
explored-3905,0.5536458333333334,10,explored
explored-3906,0.6066550925925926,12,explored
explored-3907,0.7544270833333333,8,explored
explored-3908,0.3424652777777779,19,explored
explored-3909,0.4145833333333335,17,explored
explored-3910,0.46692708333333355,17,explored
explored-3911,0.4817129629629632,17,explored
explored-3912,0.5491319444444445,11,explored
explored-3913,0.4901041666666668,14,explored
explored-3914,0.5692129629629631,11,explored
explored-3915,0.5513020833333335,12,explored
explored-3916,0.4533854166666669,20,explored
explored-3917,0.3060763888888892,16,explored
explored-3918,0.45277777777777795,17,explored
explored-3919,0.4882812500000002,12,explored
explored-3920,0.7359374999999999,7,explored
explored-3921,0.5297743055555557,8,explored
explored-3922,0.247916666666667,15,explored
explored-3923,0.32876157407407425,23,explored
explored-3924,0.3486111111111114,11,explored
explored-3925,0.5013888888888891,18,explored
explored-3926,0.6302083333333335,10,explored
explored-3927,0.7140625000000003,8,explored
explored-3928,0.5043055555555558,10,explored
explored-3929,0.6921875000000002,13,explored
explored-3930,0.506215277777778,15,explored
explored-3931,0.5976562500000001,21,explored
explored-3932,0.5067708333333335,15,explored
explored-3933,0.44995659722222237,15,explored
explored-3934,0.44791666666666685,8,explored
explored-3935,0.29114583333333344,18,explored
explored-3936,0.643888888888889,29,explored
explored-3937,0.4007812500000003,18,explored
explored-3938,0.7312500000000002,9,explored
explored-3939,0.5054687500000002,10,explored
explored-3940,0.5411458333333335,8,explored
explored-3941,0.6524305555555556,9,explored
explored-3942,0.6451678240740742,17,explored
explored-3943,0.6222222222222223,8,explored
explored-3944,0.4614583333333335,8,explored
explored-3945,0.640625,8,explored
explored-3946,0.6063194444444446,25,explored
explored-3947,0.22552083333333361,14,explored
explored-3948,0.477945601851852,18,explored
explored-3949,0.6036458333333332,8,explored
explored-3950,0.3675057870370373,24,explored
explored-3951,0.5355324074074075,16,explored
explored-3952,0.6227546296296298,10,explored
explored-3953,0.5828125000000002,9,explored
explored-3954,0.3489583333333336,13,explored
explored-3955,0.2738425925925927,23,explored
explored-3956,0.2953125000000003,16,explored
explored-3957,0.6875578703703704,39,explored
explored-3958,0.42152777777777817,11,explored
explored-3959,0.6845833333333333,6,explored
explored-3960,0.3114728009259261,16,explored
explored-3961,0.48938078703703725,18,explored
explored-3962,0.40781250000000013,20,explored
explored-3963,0.4355555555555557,19,explored
explored-3964,0.6802806712962963,14,explored
explored-3965,0.6612847222222223,12,explored
explored-3966,0.7875000000000001,6,explored
explored-3967,0.6968749999999999,5,explored
explored-3968,0.3401620370370373,17,explored
explored-3969,0.6164930555555557,13,explored
explored-3970,0.734375,4,explored
explored-3971,0.3397569444444446,17,explored
explored-3972,0.39333333333333353,11,explored
explored-3973,0.7126851851851853,10,explored
explored-3974,0.43680555555555567,10,explored
explored-3975,0.5339120370370372,15,explored
explored-3976,0.6578125000000001,12,explored
explored-3977,0.604513888888889,6,explored
explored-3978,0.43524305555555576,10,explored
explored-3979,0.5823784722222225,10,explored
explored-3980,0.505902777777778,14,explored
explored-3981,0.5515625000000002,13,explored
explored-3982,0.674826388888889,6,explored
explored-3983,0.43680555555555567,10,explored
explored-3984,0.19166666666666698,18,explored
explored-3985,0.6269097222222224,13,explored
explored-3986,0.4610937500000001,16,explored
explored-3987,0.6954947916666667,33,explored
explored-3988,0.6269097222222224,12,explored
explored-3989,0.7351006944444445,16,explored
explored-3990,0.29791666666666683,21,explored
explored-3991,0.6070312500000001,13,explored
explored-3992,0.35130208333333346,18,explored
explored-3993,0.5308159722222224,21,explored
explored-3994,0.5216724537037039,16,explored
explored-3995,0.6645833333333335,11,explored
explored-3996,0.5791666666666668,19,explored
explored-3997,0.5083333333333334,8,explored
explored-3998,0.42552083333333357,11,explored
explored-3999,0.5473958333333335,10,explored
explored-4000,0.46831597222222243,15,explored
explored-4001,0.6991493055555557,13,explored
explored-4002,0.3936805555555558,14,explored
explored-4003,0.4046875000000001,13,explored
explored-4004,0.6385416666666668,12,explored
explored-4005,0.6606481481481483,15,explored
explored-4006,0.42553530092592606,22,explored
explored-4007,0.7354166666666666,5,explored
explored-4008,0.7972222222222224,10,explored
explored-4009,0.7851562500000001,4,explored
explored-4010,0.4701388888888892,10,explored
explored-4011,0.56640625,10,explored
explored-4012,0.7083333333333333,9,explored
explored-4013,0.6725694444444446,12,explored
explored-4014,0.5965046296296297,11,explored
explored-4015,0.5009259259259261,13,explored
explored-4016,0.6733333333333335,8,explored
explored-4017,0.4046875000000001,12,explored
explored-4018,0.3656250000000003,17,explored
explored-4019,0.5445138888888891,12,explored
explored-4020,0.688888888888889,10,explored
explored-4021,0.34184027777777803,18,explored
explored-4022,0.17239583333333353,17,explored
explored-4023,0.43469328703703725,14,explored
explored-4024,0.38940972222222237,23,explored
explored-4025,0.5051504629629632,16,explored
explored-4026,0.4916666666666669,14,explored
explored-4027,0.5788194444444446,11,explored
explored-4028,0.2317708333333337,14,explored
explored-4029,0.8402777777777778,8,explored
explored-4030,0.45324074074074094,15,explored
explored-4031,0.5659722222222223,18,explored
explored-4032,0.42500000000000016,12,explored
explored-4033,0.5432407407407409,18,explored
explored-4034,0.40076388888888914,13,explored
explored-4035,0.3723958333333336,14,explored
explored-4036,0.551388888888889,16,explored
explored-4037,0.369965277777778,14,explored
explored-4038,0.43906250000000036,8,explored
explored-4039,0.4223958333333335,15,explored
explored-4040,0.4056134259259261,17,explored
explored-4041,0.301041666666667,11,explored
explored-4042,0.7479166666666667,10,explored
explored-4043,0.2870949074074075,19,explored
explored-4044,0.652013888888889,11,explored
explored-4045,0.7602430555555555,8,explored
explored-4046,0.7429687500000001,7,explored
