name,comm_cost,complexity,type,commutative
explored-11444,0.5147843178025946,27,explored,False
explored-11445,0.46093029377095696,38,explored,False
explored-11446,0.4084638307050359,47,explored,False
explored-11447,0.4643470010725188,28,explored,False
explored-11448,0.39556025645087445,36,explored,False
explored-11449,0.32540108864586104,40,explored,False
explored-11450,0.3189683768244139,21,explored,False
explored-11451,0.44962779156327537,17,explored,False
explored-11452,0.3788905180840665,19,explored,False
explored-11453,0.4801478707003679,31,explored,False
explored-11454,0.333525118886961,30,explored,False
explored-11455,0.4196428571428572,18,explored,False
explored-11456,0.3396069189951747,32,explored,False
explored-11457,0.32949475760138025,45,explored,False
explored-11458,0.4905420666290231,29,explored,False
explored-11459,0.43198647046783345,47,explored,False
explored-11460,0.40280888109076074,37,explored,False
explored-11461,0.4560875035980968,28,explored,False
explored-11462,0.3553882681368319,35,explored,False
explored-11463,0.45322438951757005,40,explored,False
explored-11464,0.48156418778562526,12,explored,False
explored-11465,0.45692344971654775,30,explored,False
explored-11466,0.25790073775989275,27,explored,False
explored-11467,0.42552000583653515,28,explored,False
explored-11468,0.45063750262162106,44,explored,False
explored-11469,0.3987907925407925,34,explored,False
explored-11470,0.5657152622400109,29,explored,False
explored-11471,0.4949731434648451,47,explored,False
explored-11472,0.4829494605003969,18,explored,False
explored-11473,0.45322438951756994,31,explored,False
explored-11474,0.4679312840232278,35,explored,False
explored-11475,0.32949475760138025,46,explored,False
explored-11476,0.4695196997558094,36,explored,False
explored-11477,0.4903914785807377,20,explored,False
explored-11478,0.34789915966386553,15,explored,False
explored-11479,0.49747428678220906,37,explored,False
explored-11480,0.3794778885026371,37,explored,False
explored-11481,0.47329192546583854,21,explored,False
explored-11482,0.5128630856809224,16,explored,False
explored-11483,0.48471898872356545,24,explored,False
explored-11484,0.4765134059488898,28,explored,False
explored-11485,0.5193855110925978,34,explored,False
explored-11486,0.3604117960818787,40,explored,False
explored-11487,0.5231967787114846,22,explored,False
explored-11488,0.5064620154867641,38,explored,False
explored-11489,0.4656806619927031,31,explored,False
explored-11490,0.49747428678220906,38,explored,False
explored-11491,0.5031452215876548,33,explored,False
explored-11492,0.5129705850574435,31,explored,False
explored-11493,0.36974308300395253,34,explored,False
explored-11494,0.461922663802363,24,explored,False
explored-11495,0.3733302035223063,26,explored,False
explored-11496,0.4513207794738374,37,explored,False
explored-11497,0.42102456968861257,40,explored,False
explored-11498,0.38843060668181884,33,explored,False
explored-11499,0.45400432900432897,11,explored,False
explored-11500,0.43804557230523655,46,explored,False
explored-11501,0.6319119025304593,20,explored,True
explored-11502,0.3530570663771422,41,explored,False
explored-11503,0.4350489044871064,45,explored,False
explored-11504,0.4058136156558435,24,explored,False
explored-11505,0.3241449233356033,27,explored,False
explored-11506,0.43149548220542133,10,explored,False
explored-11507,0.4701134380453752,32,explored,False
explored-11508,0.4732412319607229,42,explored,False
explored-11509,0.4824768029343678,42,explored,False
explored-11510,0.4868606717536679,24,explored,False
explored-11511,0.4308926367749897,10,explored,False
explored-11512,0.5670419254658385,23,explored,False
explored-11513,0.390530303030303,18,explored,False
explored-11514,0.3958498973274971,39,explored,False
explored-11515,0.345190246516613,38,explored,False
explored-11516,0.43198647046783356,32,explored,False
explored-11517,0.569790514803897,33,explored,False
explored-11518,0.39982501574858254,25,explored,False
explored-11519,0.6821745327842889,19,explored,False
explored-11520,0.5466280405052719,12,explored,False
explored-11521,0.26727193085074386,24,explored,False
explored-11522,0.3544906694118377,33,explored,False
explored-11523,0.5116654969945449,18,explored,False
explored-11524,0.452345110047228,41,explored,False
explored-11525,0.4960714285714285,35,explored,False
explored-11526,0.4761080950342347,31,explored,False
explored-11527,0.6314925308523254,13,explored,False
explored-11528,0.27380952380952384,20,explored,False
explored-11529,0.5349327426378252,32,explored,False
explored-11530,0.23144488361879656,28,explored,False
explored-11531,0.27918767507002795,23,explored,False
explored-11532,0.5219627594627595,42,explored,False
explored-11533,0.5571222592564051,28,explored,False
explored-11534,0.4988185623507154,37,explored,False
explored-11535,0.4053195710559293,24,explored,False
explored-11536,0.36908693050208863,24,explored,False
explored-11537,0.41176034925591765,41,explored,False
explored-11538,0.5273769440436107,37,explored,False
explored-11539,0.5358353916713359,18,explored,False
explored-11540,0.4911499082391577,31,explored,False
explored-11541,0.4956548334433606,25,explored,False
explored-11542,0.42763199315801215,44,explored,False
explored-11543,0.4615665956652035,31,explored,False
explored-11544,0.44481508159169314,40,explored,False
explored-11545,0.42036362545939254,17,explored,False
explored-11546,0.5557716203025127,28,explored,False
explored-11547,0.3775654591567581,32,explored,False
explored-11548,0.41309462783826234,40,explored,False
explored-11549,0.4826506154825799,24,explored,False
explored-11550,0.31285484800549357,22,explored,False
explored-11551,0.5534377752768022,28,explored,False
explored-11552,0.4312691506052926,28,explored,False
explored-11553,0.4662445119891928,36,explored,False
explored-11554,0.34337489027327717,42,explored,False
explored-11555,0.4706852059793236,46,explored,False
explored-11556,0.47619604228140755,30,explored,False
explored-11557,0.43796519812705015,27,explored,False
explored-11558,0.3137210661769002,32,explored,False
explored-11559,0.33333333333333337,15,explored,False
explored-11560,0.38899182213135686,33,explored,False
explored-11561,0.4147674680286886,17,explored,False
explored-11562,0.4330357142857143,19,explored,False
explored-11563,0.43458015065692035,34,explored,False
explored-11564,0.3748175783603689,38,explored,False
explored-11565,0.43356147731207584,28,explored,False
explored-11566,0.4762744830101915,27,explored,False
explored-11567,0.4564589966313167,38,explored,False
explored-11568,0.376435491988927,29,explored,False
explored-11569,0.3318014705882353,40,explored,False
explored-11570,0.39982501574858254,24,explored,False
explored-11571,0.44320324283559576,28,explored,False
explored-11572,0.6250481912747244,22,explored,False
explored-11573,0.3753356206916578,15,explored,False
explored-11574,0.4245121758380771,24,explored,False
explored-11575,0.44735858827127173,20,explored,False
explored-11576,0.45906474671223685,29,explored,False
explored-11577,0.4728174603174604,28,explored,False
explored-11578,0.27588932806324107,30,explored,False
explored-11579,0.4498998181431484,41,explored,False
explored-11580,0.5562441059010186,24,explored,False
explored-11581,0.5414134335857554,34,explored,False
explored-11582,0.26309523809523805,31,explored,False
explored-11583,0.33787490045230817,32,explored,False
explored-11584,0.456536519142968,18,explored,False
explored-11585,0.5976100009381743,22,explored,False
explored-11586,0.44405259363895244,34,explored,False
explored-11587,0.42285203858839693,36,explored,False
explored-11588,0.29595047401111474,30,explored,False
explored-11589,0.4769471689576923,19,explored,False
explored-11590,0.4804587606948705,26,explored,False
explored-11591,0.47619604228140755,26,explored,False
explored-11592,0.4564589966313167,39,explored,False
explored-11593,0.4641596638655462,39,explored,False
explored-11594,0.40212066383694056,44,explored,False
explored-11595,0.40007938883967264,39,explored,False
explored-11596,0.2976706779459073,25,explored,False
explored-11597,0.5350863659680412,39,explored,False
explored-11598,0.5271995950980919,37,explored,False
explored-11599,0.5358353916713359,22,explored,False
explored-11600,0.36713725172411016,29,explored,False
explored-11601,0.37257175660160735,29,explored,False
explored-11602,0.473363934878255,28,explored,False
explored-11603,0.35776579352850535,27,explored,False
explored-11604,0.37767175572519074,42,explored,False
explored-11605,0.4799011769523166,33,explored,False
explored-11606,0.348817261734955,36,explored,False
explored-11607,0.332584146348593,45,explored,False
explored-11608,0.4992230606651633,23,explored,False
explored-11609,0.5508684863523573,12,explored,False
explored-11610,0.26578638134702204,24,explored,False
explored-11611,0.37620619615478024,24,explored,False
explored-11612,0.5016409534488757,31,explored,False
explored-11613,0.3696565934065934,28,explored,False
explored-11614,0.3344155844155844,17,explored,False
explored-11615,0.4019834173065855,28,explored,False
explored-11616,0.6044195978848941,24,explored,False
explored-11617,0.46369059573491145,41,explored,False
explored-11618,0.47117975403983836,21,explored,False
explored-11619,0.5483719921847736,35,explored,False
explored-11620,0.4214368544226058,34,explored,False
explored-11621,0.505691921604605,25,explored,False
explored-11622,0.3201748607355015,33,explored,False
explored-11623,0.41830167588624956,42,explored,False
explored-11624,0.36011538001677557,22,explored,False
explored-11625,0.4695196997558094,25,explored,False
explored-11626,0.4652313799750145,40,explored,False
explored-11627,0.44467730181942233,41,explored,False
explored-11628,0.48271338073379644,48,explored,False
explored-11629,0.334280303030303,26,explored,False
explored-11630,0.3189683768244139,15,explored,False
explored-11631,0.5783165857651699,25,explored,False
explored-11632,0.4509086027963084,29,explored,False
explored-11633,0.5854538263665099,26,explored,False
explored-11634,0.47894113326074894,38,explored,False
explored-11635,0.41419967692091575,30,explored,False
explored-11636,0.40946275946275945,35,explored,False
explored-11637,0.4051607801494619,26,explored,False
explored-11638,0.4613852302565671,27,explored,False
explored-11639,0.4559196494182758,35,explored,False
explored-11640,0.4511980611339219,35,explored,False
explored-11641,0.42705982446122004,32,explored,False
explored-11642,0.39483393119304966,38,explored,False
explored-11643,0.4419103076287261,16,explored,False
explored-11644,0.3033492822966507,22,explored,False
explored-11645,0.44661654135338347,24,explored,False
explored-11646,0.49620003804647306,43,explored,False
explored-11647,0.39931850894766074,22,explored,False
explored-11648,0.4330357142857143,23,explored,False
explored-11649,0.5242913607528216,23,explored,False
explored-11650,0.3451902465166131,26,explored,False
explored-11651,0.41585956416464875,25,explored,False
explored-11652,0.3514389146846314,39,explored,False
explored-11653,0.37976190476190474,16,explored,False
explored-11654,0.4155506163472463,40,explored,False
explored-11655,0.4840462816889909,29,explored,False
explored-11656,0.42705982446122004,34,explored,False
explored-11657,0.31658327102553163,36,explored,False
explored-11658,0.3794399918085887,30,explored,False
explored-11659,0.41139676113360324,24,explored,False
explored-11660,0.5476461038961038,28,explored,False
explored-11661,0.5076270861911787,31,explored,False
explored-11662,0.4945565465677617,33,explored,False
explored-11663,0.45645899663131684,40,explored,False
explored-11664,0.3055555555555556,42,explored,False
explored-11665,0.36761529771398194,36,explored,False
explored-11666,0.5801611432046214,23,explored,False
explored-11667,0.44015263427160467,24,explored,False
explored-11668,0.43804557230523655,49,explored,False
explored-11669,0.49722856435538176,36,explored,False
explored-11670,0.429367814446894,40,explored,False
explored-11671,0.4334578130470299,40,explored,False
explored-11672,0.40946487011373334,34,explored,False
explored-11673,0.3167879599132867,43,explored,False
explored-11674,0.36034923714613276,20,explored,False
explored-11675,0.40145861669948646,25,explored,False
explored-11676,0.43764716752531563,28,explored,False
explored-11677,0.44302454696087246,40,explored,False
explored-11678,0.4019834173065855,24,explored,False
explored-11679,0.3657135950497371,35,explored,False
explored-11680,0.40946487011373334,38,explored,False
explored-11681,0.42203982552253716,43,explored,False
explored-11682,0.44967070781181584,35,explored,False
explored-11683,0.4701604166786625,41,explored,False
explored-11684,0.34223718002626424,29,explored,False
explored-11685,0.5039379476123704,21,explored,False
explored-11686,0.41407053231668467,46,explored,False
explored-11687,0.45099748737306533,31,explored,False
explored-11688,0.38899182213135697,38,explored,False
explored-11689,0.6136540796758487,25,explored,False
explored-11690,0.38800699821322215,36,explored,False
explored-11691,0.5410580696207253,42,explored,False
explored-11692,0.46185983534308583,32,explored,False
explored-11693,0.49747428678220906,45,explored,False
explored-11694,0.3497095442591298,29,explored,False
explored-11695,0.4417477732913391,29,explored,False
explored-11696,0.49696425098903685,39,explored,False
explored-11697,0.37765953535541597,38,explored,False
explored-11698,0.438283578387879,29,explored,False
explored-11699,0.41419967692091586,38,explored,False
explored-11700,0.4871371996540659,37,explored,False
explored-11701,0.4885055916305916,32,explored,False
explored-11702,0.3230859271978054,33,explored,False
explored-11703,0.3325841463485931,47,explored,False
explored-11704,0.38003095975232193,19,explored,False
explored-11705,0.6136540796758486,21,explored,False
explored-11706,0.40961402981020023,46,explored,False
explored-11707,0.44405259363895244,38,explored,False
explored-11708,0.46477732793522275,29,explored,False
explored-11709,0.5201624040976667,35,explored,False
explored-11710,0.6376512839704568,16,explored,False
explored-11711,0.3943287018472982,36,explored,False
explored-11712,0.37689599834342813,16,explored,False
explored-11713,0.2648351648351648,18,explored,False
explored-11714,0.37352291789454595,28,explored,False
explored-11715,0.3036198219125048,29,explored,False
explored-11716,0.5231538751574017,36,explored,False
explored-11717,0.5041055454217775,28,explored,False
explored-11718,0.36761529771398194,31,explored,False
explored-11719,0.4206852059793236,35,explored,False
explored-11720,0.4455749187228284,45,explored,False
explored-11721,0.44939423223710606,24,explored,False
explored-11722,0.35644841269841265,19,explored,False
explored-11723,0.5532333731723188,34,explored,False
explored-11724,0.5045037344997966,17,explored,False
explored-11725,0.5534389140271493,18,explored,False
explored-11726,0.42568635332144356,51,explored,False
explored-11727,0.38795019788605867,32,explored,False
explored-11728,0.41830167588624956,39,explored,False
explored-11729,0.4777030647999605,32,explored,False
explored-11730,0.4683035714285714,30,explored,False
explored-11731,0.4946843434343434,41,explored,False
explored-11732,0.34927585620423685,31,explored,False
explored-11733,0.3916666666666666,21,explored,False
explored-11734,0.5063764600792209,21,explored,False
explored-11735,0.43640871643923695,25,explored,False
explored-11736,0.4084638307050359,34,explored,False
explored-11737,0.4836849176515521,43,explored,False
explored-11738,0.3836661387609157,32,explored,False
explored-11739,0.38961038961038963,35,explored,False
explored-11740,0.38003095975232193,20,explored,False
explored-11741,0.3910015221908456,31,explored,False
explored-11742,0.43345392276467043,46,explored,False
explored-11743,0.45400432900432897,13,explored,False
explored-11744,0.4777030647999605,32,explored,False
explored-11745,0.3727173913043478,33,explored,False
explored-11746,0.444062300709007,30,explored,False
explored-11747,0.5424767016351628,28,explored,False
explored-11748,0.4820582497212932,34,explored,False
explored-11749,0.41407053231668467,42,explored,False
explored-11750,0.42154856013551667,17,explored,False
explored-11751,0.45276593077176797,30,explored,False
explored-11752,0.389121376913368,40,explored,False
explored-11753,0.4850705444052881,16,explored,False
explored-11754,0.46830357142857126,27,explored,False
explored-11755,0.3344155844155844,17,explored,False
explored-11756,0.3869849941271146,39,explored,False
explored-11757,0.24647425014148272,25,explored,False
explored-11758,0.439353840901342,50,explored,False
explored-11759,0.3899673989921477,30,explored,False
explored-11760,0.5610052604752038,30,explored,False
explored-11761,0.5554812834224598,22,explored,False
explored-11762,0.4224348194228984,36,explored,False
explored-11763,0.529139077832651,23,explored,False
explored-11764,0.353805956258725,35,explored,False
explored-11765,0.429367814446894,39,explored,False
explored-11766,0.42929052275685875,44,explored,False
explored-11767,0.5153217030523043,17,explored,False
explored-11768,0.48093230989650426,25,explored,False
explored-11769,0.41899361192518714,32,explored,False
explored-11770,0.45786538361978346,55,explored,False
explored-11771,0.339665842184393,33,explored,False
explored-11772,0.34770340625164764,35,explored,False
explored-11773,0.3736045121569286,40,explored,False
explored-11774,0.47745563308122463,34,explored,False
explored-11775,0.3515967529124884,30,explored,False
explored-11776,0.4557027649769585,21,explored,False
explored-11777,0.3923911381159195,31,explored,False
explored-11778,0.4641596638655463,39,explored,False
explored-11779,0.4180685089476608,23,explored,False
explored-11780,0.41730250316754025,48,explored,False
explored-11781,0.4350015022412166,36,explored,False
explored-11782,0.39408496216909794,33,explored,False
explored-11783,0.44731371424827193,31,explored,False
explored-11784,0.48158456197260857,25,explored,False
explored-11785,0.3050407925407925,25,explored,False
explored-11786,0.3879500708712439,30,explored,False
explored-11787,0.42705982446122004,28,explored,False
explored-11788,0.50174490133126,26,explored,False
explored-11789,0.3574655152301267,26,explored,False
explored-11790,0.40247992570374547,41,explored,False
explored-11791,0.44320324283559576,16,explored,False
explored-11792,0.34411764705882353,24,explored,False
explored-11793,0.4154845953646553,26,explored,False
explored-11794,0.5147843178025946,26,explored,False
explored-11795,0.34090909090909083,24,explored,False
explored-11796,0.5035572442693186,28,explored,False
explored-11797,0.4868606717536679,27,explored,False
explored-11798,0.4695934503662056,37,explored,False
explored-11799,0.4851044547651815,37,explored,False
explored-11800,0.49453377606621696,35,explored,False
explored-11801,0.2876373626373625,29,explored,False
explored-11802,0.30721817572303656,19,explored,False
explored-11803,0.2321428571428571,30,explored,False
explored-11804,0.5336405788766886,31,explored,False
explored-11805,0.48156418778562526,13,explored,False
explored-11806,0.23392857142857149,28,explored,False
explored-11807,0.5010696276774578,25,explored,False
explored-11808,0.6309523809523809,39,explored,False
explored-11809,0.5142007116499737,18,explored,False
explored-11810,0.3603985258737151,28,explored,False
explored-11811,0.3657135950497371,31,explored,False
explored-11812,0.5171183677196736,27,explored,False
explored-11813,0.41377098784719357,30,explored,False
explored-11814,0.5169515259762747,27,explored,False
explored-11815,0.46810604931172306,33,explored,False
explored-11816,0.47739606141702484,26,explored,False
explored-11817,0.36336048649083286,30,explored,False
explored-11818,0.4586572685931294,30,explored,False
explored-11819,0.3794778885026372,37,explored,False
explored-11820,0.4180908335660227,31,explored,False
explored-11821,0.49372905764933583,39,explored,False
explored-11822,0.6043724481470077,24,explored,False
explored-11823,0.41419967692091597,18,explored,False
explored-11824,0.4180685089476608,18,explored,False
explored-11825,0.5397458232824086,45,explored,False
explored-11826,0.5242461190267925,24,explored,False
explored-11827,0.43125,19,explored,False
explored-11828,0.3505957171876455,28,explored,False
explored-11829,0.529712904218598,32,explored,False
explored-11830,0.38843060668181895,39,explored,False
explored-11831,0.4136894367931603,25,explored,False
explored-11832,0.3053571428571429,31,explored,False
explored-11833,0.318465909090909,34,explored,False
explored-11834,0.4967393955533237,28,explored,False
explored-11835,0.24647425014148272,29,explored,False
explored-11836,0.38944728818218255,23,explored,False
explored-11837,0.4344263925100713,46,explored,False
explored-11838,0.4768931423683316,31,explored,False
explored-11839,0.1875,31,explored,False
explored-11840,0.36746426323137626,25,explored,False
explored-11841,0.5431988023053076,44,explored,False
explored-11842,0.372077922077922,31,explored,False
explored-11843,0.34168591961749484,29,explored,False
explored-11844,0.45252119331969176,40,explored,False
explored-11845,0.4753691185641854,39,explored,False
explored-11846,0.47329192546583854,19,explored,False
explored-11847,0.4826506154825798,25,explored,False
explored-11848,0.4163721694971695,38,explored,False
explored-11849,0.41337206469843113,30,explored,False
explored-11850,0.4190358128685776,36,explored,False
explored-11851,0.4916686574295269,23,explored,False
explored-11852,0.32942097026604067,21,explored,False
explored-11853,0.3883082497212932,25,explored,False
explored-11854,0.345190246516613,26,explored,False
explored-11855,0.4028419402738821,18,explored,False
explored-11856,0.4285597522431237,38,explored,False
explored-11857,0.4825384394705041,30,explored,False
explored-11858,0.5470739009816533,20,explored,False
explored-11859,0.3733302035223063,33,explored,False
explored-11860,0.5045037344997966,30,explored,False
explored-11861,0.5300100531299184,38,explored,False
explored-11862,0.4228879227515101,42,explored,False
explored-11863,0.35871534655945214,38,explored,False
explored-11864,0.5580905609730916,19,explored,False
explored-11865,0.51322438951757,28,explored,False
explored-11866,0.4945565465677616,26,explored,False
explored-11867,0.40692073113244576,47,explored,False
explored-11868,0.33288690476190486,40,explored,False
explored-11869,0.5198883732597517,27,explored,False
explored-11870,0.4570188975350675,34,explored,False
explored-11871,0.4244498719733092,30,explored,False
explored-11872,0.352191626630028,37,explored,False
explored-11873,0.3611928901864412,39,explored,False
explored-11874,0.2561697722567289,39,explored,False
explored-11875,0.4129838443069105,39,explored,False
explored-11876,0.448241341991342,18,explored,False
explored-11877,0.348817261734955,47,explored,False
explored-11878,0.532449240899945,19,explored,False
explored-11879,0.5034467713787085,23,explored,False
explored-11880,0.33966450216450206,20,explored,False
explored-11881,0.34945324283559576,24,explored,False
explored-11882,0.36941873982794693,33,explored,False
explored-11883,0.35776579352850546,14,explored,False
explored-11884,0.3836389128559101,52,explored,False
explored-11885,0.40205608265964266,27,explored,False
explored-11886,0.5193880143365984,34,explored,False
explored-11887,0.5900038949008379,24,explored,False
explored-11888,0.524441921604605,22,explored,False
explored-11889,0.533723902320902,22,explored,False
explored-11890,0.34337489027327717,47,explored,False
explored-11891,0.4622832751494803,44,explored,False
explored-11892,0.5342086243790602,24,explored,False
explored-11893,0.6136540796758486,25,explored,False
explored-11894,0.42931785005935796,26,explored,False
explored-11895,0.35698610234213946,28,explored,False
explored-11896,0.4354753176021351,27,explored,False
explored-11897,0.4513207794738374,32,explored,False
explored-11898,0.4570188975350675,44,explored,False
explored-11899,0.358521535935329,33,explored,False
explored-11900,0.407996112780143,44,explored,False
explored-11901,0.3704054464924029,30,explored,False
explored-11902,0.4096140298102001,36,explored,False
explored-11903,0.42156100478468894,15,explored,False
explored-11904,0.36941873982794693,30,explored,False
explored-11905,0.4047309038238116,36,explored,False
explored-11906,0.4330357142857143,23,explored,False
explored-11907,0.4768931423683316,35,explored,False
explored-11908,0.4644338420200489,35,explored,False
explored-11909,0.430955286488938,26,explored,False
explored-11910,0.40007938883967276,44,explored,False
explored-11911,0.36091269841269835,33,explored,False
explored-11912,0.4347057610233187,26,explored,False
explored-11913,0.4341790631432575,22,explored,False
explored-11914,0.40417082917082925,23,explored,False
explored-11915,0.3193659621802003,33,explored,False
explored-11916,0.4548763909977749,40,explored,False
explored-11917,0.30708521450849535,38,explored,False
explored-11918,0.42705982446121993,31,explored,False
explored-11919,0.5557716203025127,25,explored,False
explored-11920,0.45404020964376945,32,explored,False
explored-11921,0.4283187059877993,40,explored,False
explored-11922,0.4812346573988743,39,explored,False
explored-11923,0.4308926367749897,22,explored,False
explored-11924,0.47894113326074905,45,explored,False
explored-11925,0.3050407925407925,31,explored,False
explored-11926,0.2856331168831169,32,explored,False
explored-11927,0.4626365368528135,37,explored,False
explored-11928,0.4504726762738547,36,explored,False
explored-11929,0.4853327713211234,32,explored,False
explored-11930,0.2416666666666667,20,explored,False
explored-11931,0.5015122301247288,30,explored,False
explored-11932,0.42552000583653526,32,explored,False
explored-11933,0.4260600400349277,37,explored,False
explored-11934,0.4785295230827168,44,explored,False
explored-11935,0.65625,11,explored,False
explored-11936,0.481260096947951,25,explored,False
explored-11937,0.44302454696087246,35,explored,False
explored-11938,0.411904761904762,30,explored,False
explored-11939,0.5185190230828428,38,explored,False
explored-11940,0.39581887170572405,30,explored,False
explored-11941,0.49265535558117346,25,explored,False
explored-11942,0.39716599190283386,25,explored,False
explored-11943,0.4141319275733655,17,explored,False
explored-11944,0.36162710698314404,18,explored,False
explored-11945,0.5502479500075343,17,explored,False
explored-11946,0.3794399918085887,23,explored,False
explored-11947,0.4744793686783122,34,explored,False
explored-11948,0.30107142857142843,38,explored,False
explored-11949,0.43673432132117984,28,explored,False
explored-11950,0.35644841269841265,31,explored,False
explored-11951,0.5749669708175452,21,explored,False
explored-11952,0.3259137769447048,24,explored,False
explored-11953,0.419297138047138,45,explored,False
explored-11954,0.5749669708175452,21,explored,False
explored-11955,0.4401822315615418,25,explored,False
explored-11956,0.3168403199638702,33,explored,False
explored-11957,0.43673432132117984,34,explored,False
explored-11958,0.29166666666666674,21,explored,False
explored-11959,0.4012073926882429,23,explored,False
explored-11960,0.5560107545433632,33,explored,False
explored-11961,0.3344155844155844,23,explored,False
explored-11962,0.348389359695474,29,explored,False
explored-11963,0.5454545454545454,21,explored,False
explored-11964,0.5714767627032958,24,explored,False
explored-11965,0.5048939074577238,21,explored,False
explored-11966,0.38418658071708567,24,explored,False
explored-11967,0.42141843164928183,18,explored,False
explored-11968,0.5168787500618333,29,explored,False
explored-11969,0.6016206016206016,28,explored,False
explored-11970,0.48156418778562526,20,explored,False
explored-11971,0.5126859719138992,24,explored,False
explored-11972,0.325952380952381,28,explored,False
explored-11973,0.49039147858073784,14,explored,False
explored-11974,0.38674954767256975,32,explored,False
explored-11975,0.5068828479596177,25,explored,False
explored-11976,0.4548160173160174,31,explored,False
explored-11977,0.34770340625164764,42,explored,False
explored-11978,0.36746426323137626,23,explored,False
explored-11979,0.4714647378830509,25,explored,False
explored-11980,0.4868606717536679,28,explored,False
explored-11981,0.36908693050208863,31,explored,False
explored-11982,0.4436668314588226,40,explored,False
explored-11983,0.5965310860367797,27,explored,False
explored-11984,0.48104905516572527,34,explored,False
explored-11985,0.43863712864783455,34,explored,False
explored-11986,0.448241341991342,17,explored,False
explored-11987,0.4825052170263029,37,explored,False
explored-11988,0.4785295230827168,46,explored,False
explored-11989,0.36250000000000004,26,explored,False
explored-11990,0.36713725172411027,36,explored,False
explored-11991,0.5313822638679686,33,explored,False
explored-11992,0.51322438951757,31,explored,False
explored-11993,0.4455192115959813,34,explored,False
explored-11994,0.4312691506052927,29,explored,False
explored-11995,0.35316374371624093,40,explored,False
explored-11996,0.3546501802546438,22,explored,False
explored-11997,0.47739606141702484,23,explored,False
explored-11998,0.46875,23,explored,False
explored-11999,0.33070918144553973,21,explored,False
explored-12000,0.4954832298222567,28,explored,False
explored-12001,0.36998012400490976,33,explored,False
explored-12002,0.46683673469387754,26,explored,False
explored-12003,0.31263353511973646,20,explored,False
explored-12004,0.5437274061375728,30,explored,False
explored-12005,0.30715137803373094,19,explored,False
explored-12006,0.3865672631335889,19,explored,False
explored-12007,0.4552709557524818,31,explored,False
explored-12008,0.47745563308122463,22,explored,False
explored-12009,0.4956844081844082,41,explored,False
explored-12010,0.3136419729767166,31,explored,False
explored-12011,0.4851044547651815,37,explored,False
explored-12012,0.47196275946275934,40,explored,False
explored-12013,0.376895998343428,22,explored,False
explored-12014,0.38055555555555554,18,explored,False
explored-12015,0.3781174675097655,38,explored,False
explored-12016,0.5313822638679686,35,explored,False
explored-12017,0.33426437412352916,22,explored,False
explored-12018,0.32139676113360316,31,explored,False
explored-12019,0.38750000000000007,14,explored,False
explored-12020,0.40671111906016444,30,explored,False
explored-12021,0.3899673989921477,25,explored,False
explored-12022,0.35973965182890133,26,explored,False
explored-12023,0.5299421223505435,40,explored,False
explored-12024,0.2993083003952569,25,explored,False
explored-12025,0.3511904761904763,38,explored,False
explored-12026,0.3311282467532466,33,explored,False
explored-12027,0.49696425098903685,28,explored,False
explored-12028,0.35472027972027964,21,explored,False
explored-12029,0.4473321812502178,23,explored,False
explored-12030,0.38154643603439453,34,explored,False
explored-12031,0.4706852059793236,40,explored,False
explored-12032,0.46200631877944653,26,explored,False
explored-12033,0.3727173913043478,33,explored,False
explored-12034,0.353805956258725,30,explored,False
explored-12035,0.37700609423878806,32,explored,False
explored-12036,0.3513062606529911,41,explored,False
explored-12037,0.33787490045230806,28,explored,False
explored-12038,0.5281655145835511,23,explored,False
explored-12039,0.45001710152313423,34,explored,False
explored-12040,0.5362488898903008,42,explored,False
explored-12041,0.42545191899164414,28,explored,False
explored-12042,0.28460022640560145,28,explored,False
explored-12043,0.4025508293982736,51,explored,False
explored-12044,0.32207040142662013,33,explored,False
explored-12045,0.44486686484489146,35,explored,False
explored-12046,0.4683035714285714,21,explored,False
explored-12047,0.5258893842354981,42,explored,False
explored-12048,0.4168322296763354,36,explored,False
explored-12049,0.5437274061375728,31,explored,False
explored-12050,0.45237718164188756,31,explored,False
explored-12051,0.4244498719733092,31,explored,False
explored-12052,0.5079650885548475,22,explored,False
explored-12053,0.448982477012543,31,explored,False
explored-12054,0.4441123392736297,30,explored,False
explored-12055,0.4979642276336147,30,explored,False
explored-12056,0.5336405788766886,40,explored,False
explored-12057,0.43205311050801976,38,explored,False
explored-12058,0.3505957171876454,36,explored,False
explored-12059,0.39311090269837257,39,explored,False
explored-12060,0.5153217030523043,25,explored,False
explored-12061,0.33787490045230806,26,explored,False
explored-12062,0.3923911381159195,45,explored,False
explored-12063,0.45237718164188745,28,explored,False
explored-12064,0.37533319621554906,30,explored,False
explored-12065,0.376368519385911,30,explored,False
explored-12066,0.4308926367749897,20,explored,False
explored-12067,0.41006643523328723,35,explored,False
explored-12068,0.4513055895809386,18,explored,False
explored-12069,0.4826506154825798,26,explored,False
explored-12070,0.36389989365725695,39,explored,False
explored-12071,0.41990862463150136,29,explored,False
explored-12072,0.5363378815739912,35,explored,False
explored-12073,0.3882947071719385,16,explored,False
explored-12074,0.4662445119891928,32,explored,False
explored-12075,0.4676965932014112,36,explored,False
explored-12076,0.38653873828189245,44,explored,False
explored-12077,0.49190636949257627,31,explored,False
explored-12078,0.5413306451612903,14,explored,False
explored-12079,0.4173583825500924,25,explored,False
explored-12080,0.43750857222513706,39,explored,False
explored-12081,0.4279346414178806,38,explored,False
